017
num-fields|53
id|int32
image_x|int32
image_y|int32
image_w|int32
image_h|int32
src_x|int32
src_y|int32
src_image|int32
cal_image|int32
ppc|int32
camera|int32
cal_const|double
fringe_size|double
sphere_count|int32
raw_sphere_volume|double
raw_sphere_complement|double
raw_sphere_unknown|double
raw_area|double
raw_feret_max|double
raw_feret_min|double
raw_feret_mean|double
raw_perimeter|double
raw_convex_perimeter|double
raw_legendre_major|double
raw_legendre_minor|double
abd_area|double
abd_diameter|double
length|double
width|double
esd_diameter|double
fd_diameter|double
perimeter|double
convex_perimeter|double
intensity|double
sigma_intensity|double
sum_intensity|double
compactness|double
elongation|double
roughness|double
edge_gradient|double
elapsed_time|double
circle_fit|double
symmetry|double
circularity_hu|double
intensity_calimage|double
raw_convex_hull_area|double
raw_filled_area|double
filled_area|double
feret_max_angle|double
feret_min_angle|double
timestamp|timestamp
collage_file|string
image_id|guid
291|1509|809|21|34|714|289|129|1|1|0|9.25|4.5|0|0.0|0.0|0.0|107.0|24.0|10.0|17.8333|65.6985|52.8574|23.8156|8.6083|3456.6813|66.3414|180.375|50.875|123.333|69.3272|607.7111|447.3059|239.5327|25.3994|25630.0|3.0396|7.4144|1.3586|28.193|14.782|0.4232|0.3187|0.4487|0.0|145.5|113.0|3774.831|-90.0|5.0|2023-05-22T12:46:37.078|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|40BE0B7B-9C6E-4C20-947A-5AF0656C84CE
292|1532|809|17|27|636|443|128|1|1|0|9.25|4.5|0|0.0|0.0|0.0|49.0|18.0|6.0|12.5833|51.4558|36.311|18.63|4.9378|1048.1406|36.5313|124.875|27.75|74.7705|36.5313|475.9662|294.2518|184.1633|32.3554|9024.0|4.2999|11.4211|1.6175|125.8636|14.516|0.4996|0.2175|0.3359|0.0|63.5|49.0|1048.1406|-85.0|10.0|2023-05-22T12:46:36.827|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|7DE7C443-CC69-458E-A82F-B0DFFF0BB046
293|1551|809|21|20|477|318|128|1|1|0|9.25|4.5|0|0.0|0.0|0.0|37.0|14.0|5.0|10.3889|32.3848|29.3401|13.0538|5.2854|791.4531|31.7444|87.875|23.125|54.4723|35.0085|299.5594|229.7709|184.0541|32.7125|6810.0|1.8546|3.5444|1.3037|150.0|14.516|0.6135|0.7419|0.5778|0.0|46.0|45.0|962.5781|-50.0|35.0|2023-05-22T12:46:36.827|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|05440A91-F87D-4D07-9E81-79B9DE9EAE74
294|1574|809|20|23|669|1735|129|1|1|0|9.25|4.5|0|0.0|0.0|0.0|73.0|14.0|10.0|11.8333|46.6274|33.7786|13.0412|8.6942|1776.0189|47.5531|87.875|50.875|67.833|48.7665|431.3034|270.827|225.5479|26.3179|16465.0|2.3068|5.049|1.5925|53.875|14.782|0.6872|0.3987|0.7774|0.0|81.0|75.0|1867.8088|60.0|0.0|2023-05-22T12:46:37.078|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|EE432189-3D29-43D9-B07A-1FEC1A54A9AB
295|1596|809|12|34|58|274|130|1|1|0|9.25|4.5|0|0.0|0.0|0.0|42.0|24.0|2.0|16.0278|50.7279|47.4142|27.0814|1.9758|898.4063|33.8214|180.375|9.25|106.6321|33.8214|469.2331|396.9563|139.1667|14.8803|5845.0|4.8757|13.2419|1.1821|94.3404|14.922|0.2988|0.5274|0.1451|0.0|22.5|42.0|898.4063|-90.0|0.0|2023-05-22T12:46:37.243|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|00684023-66CE-43FC-A304-9A3E6E148522
296|1610|809|12|31|73|1743|129|1|1|0|9.25|4.5|0|0.0|0.0|0.0|32.0|21.0|2.0|13.8056|44.9706|40.5373|22.803|1.906|684.5|29.5217|152.625|9.25|86.0768|29.5217|415.978|333.345|218.0938|1.3313|6979.0|5.0292|13.7268|1.2479|18.65|14.782|0.3672|0.4027|0.1556|0.0|17.5|32.0|684.5|-90.0|0.0|2023-05-22T12:46:37.078|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|968E957A-8EA8-46EC-8406-ACDEA351118C
297|1624|809|22|21|914|826|128|1|1|0|9.25|4.5|0|0.0|0.0|0.0|64.0|13.0|8.0|11.25|40.0416|32.068|11.76|8.0898|1377.2118|41.8751|78.625|37.0|62.4375|41.8751|370.3848|255.004|207.6719|53.0557|13291.0|1.9936|4.0139|1.4525|123.1515|14.516|0.6808|0.5329|0.7999|0.0|65.5|64.0|1377.2118|-55.0|45.0|2023-05-22T12:46:36.827|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|3471B9E6-D65A-400C-B681-6B02CF8393A2
298|1648|809|38|72|950|58|130|1|1|0|9.25|4.5|0|0.0|0.0|0.0|926.0|62.0|28.0|45.8611|228.2498|140.9586|51.8854|25.546|59824.5612|275.9909|531.875|217.375|382.5902|279.5722|2111.3106|1262.242|207.6166|33.3866|192253.0|4.3779|11.6677|1.6727|17.7688|14.922|0.3057|0.4528|0.721|0.0|1139.0|947.0|61387.2135|-90.0|0.0|2023-05-22T12:46:37.243|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|AB7ADD29-F4D0-445A-AE95-402891E6927A
299|1688|809|31|34|719|941|129|1|1|0|9.25|4.5|0|0.0|0.0|0.0|151.0|24.0|16.0|21.1667|101.1543|63.6019|24.2946|14.7622|5894.6628|86.6332|180.375|106.375|154.167|88.7394|935.6773|546.6926|238.702|42.3794|36044.0|5.2196|14.328|1.7115|39.2588|14.782|0.4586|0.3077|0.4916|0.0|272.5|156.0|6184.7635|-90.0|45.0|2023-05-22T12:46:37.078|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|CCD7AF59-82BD-4939-86CE-8019615F7166
300|1721|809|14|25|57|655|129|1|1|0|9.25|4.5|0|0.0|0.0|0.0|30.0|15.0|4.0|10.8056|37.799|30.8679|16.8951|3.1773|641.7188|28.5843|97.125|18.5|58.3268|28.5843|349.6407|243.9031|194.0333|9.745|5821.0|3.7899|9.8044|1.4335|54.9375|14.782|0.5158|0.508|0.2585|0.0|33.5|30.0|641.7188|-90.0|0.0|2023-05-22T12:46:37.078|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|12D447D6-2679-42AA-B920-51FA82941CFF
301|1737|809|12|45|72|1765|129|1|1|0|9.25|4.5|0|0.0|0.0|0.0|51.0|35.0|2.0|22.8056|74.6274|68.3592|37.6272|1.8004|1090.9219|37.2694|282.125|9.25|169.3268|37.2694|690.3034|590.6976|215.451|2.5768|10988.0|8.6899|25.2607|1.1686|16.8529|14.782|0.1223|0.6442|0.0915|0.0|31.0|51.0|1090.9219|-90.0|0.0|2023-05-22T12:46:37.078|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|94CF9BF7-404C-434B-A328-AD101CDA7C55
302|1751|809|26|17|808|1014|128|1|1|0|9.25|4.5|0|0.0|0.0|0.0|40.0|17.0|6.0|12.1944|49.6985|35.2586|19.1593|4.9628|855.625|33.0063|115.625|27.75|71.1732|33.0063|459.7111|284.5171|227.7|25.3764|9108.0|4.9138|13.3623|1.6158|83.3659|14.516|0.4908|0.1587|0.26|0.0|58.0|40.0|855.625|15.0|-85.0|2023-05-22T12:46:36.827|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|0B74098E-6605-4C2D-A413-2A7F96581D39
303|1779|809|21|23|779|198|129|1|1|0|9.25|4.5|0|0.0|0.0|0.0|87.0|13.0|11.0|12.25|48.6274|35.0981|12.2635|10.9792|2439.2793|55.7296|78.625|60.125|71.6875|55.7296|449.8034|283.0324|212.6897|24.2304|18504.0|2.1629|4.5764|1.5892|55.3095|14.782|0.6253|0.3432|0.8177|0.0|88.5|87.0|2439.2793|-90.0|0.0|2023-05-22T12:46:37.078|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|A6B86CA7-F761-4232-9C2F-47E3AA07B06E
304|1802|809|18|25|807|159|130|1|1|0|9.25|4.5|0|0.0|0.0|0.0|70.0|16.0|7.0|12.2778|51.799|35.545|15.3121|7.6128|1640.4004|45.7015|106.375|32.375|71.9446|46.9402|479.1407|287.1662|239.9571|18.4518|16797.0|2.9655|7.1771|1.6685|48.0217|14.922|0.5689|0.3402|0.627|0.0|75.0|72.0|1730.5315|-85.0|-10.0|2023-05-22T12:46:37.243|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|E75A0B97-3554-472A-87EE-78304ACCF520
305|1822|809|19|30|703|527|129|1|1|0|9.25|4.5|0|0.0|0.0|0.0|94.0|22.0|9.0|16.6111|58.8701|49.0039|23.2903|7.9178|2787.0883|59.5704|161.875|41.625|112.0277|61.7011|544.5484|411.6611|225.2766|45.1874|21176.0|2.8142|6.6916|1.3228|79.2941|14.782|0.4256|0.3717|0.4124|0.0|122.5|98.0|2990.0262|-75.0|0.0|2023-05-22T12:46:37.078|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|0BD5CCD9-090E-46A5-BA38-25D471F99722
306|1843|809|23|17|728|343|129|1|1|0|9.25|4.5|0|0.0|0.0|0.0|45.0|14.0|7.0|10.7778|42.0416|30.7793|15.5864|6.5401|962.5781|35.0085|87.875|32.375|58.0696|35.0085|388.8848|243.0835|238.4667|19.1481|10731.0|3.1256|7.6894|1.5998|65.3714|14.782|0.628|0.2774|0.4011|0.0|58.5|45.0|962.5781|20.0|-90.0|2023-05-22T12:46:37.078|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|DE4D1591-2DB5-46A3-AAC4-88072BBFE187
307|1868|809|14|155|57|464|129|1|1|0|9.25|4.5|0|0.0|0.0|0.0|373.0|145.0|4.0|93.5278|322.9949|290.8161|164.3927|3.153|20095.3242|159.9567|1299.625|18.5|823.5072|161.5716|2987.7028|2648.4239|183.8874|14.8955|68590.0|21.9049|66.8015|1.1281|76.7279|14.782|0.0|0.6595|0.0357|0.0|358.5|379.0|20503.1143|-90.0|0.0|2023-05-22T12:46:37.078|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|B05B84DA-419C-481D-84EC-B4DE26F5DCB8
308|1884|809|18|21|730|245|129|1|1|0|9.25|4.5|0|0.0|0.0|0.0|42.0|13.0|6.0|10.0|38.9706|28.4502|12.7657|5.9737|898.4063|33.8214|78.625|27.75|50.875|33.8214|360.478|221.5393|238.119|23.4167|10001.0|2.8775|6.8949|1.6272|121.1471|14.782|0.6528|0.3355|0.5384|0.0|50.0|42.0|898.4063|55.0|-10.0|2023-05-22T12:46:37.078|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|7A6C6367-6F2F-4FC6-9484-DA753463BFF9
309|1904|809|22|18|789|219|130|1|1|0|9.25|4.5|0|0.0|0.0|0.0|50.0|13.0|6.0|10.0|30.1421|28.4088|13.0958|5.5406|1069.5312|36.9022|78.625|27.75|50.875|38.7033|278.8144|221.1564|229.92|27.491|11496.0|1.3145|1.4309|1.2607|101.6154|14.922|0.6786|0.7414|0.6927|0.0|47.5|55.0|1176.4844|-45.0|60.0|2023-05-22T12:46:37.243|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|F9C1BBC6-7517-4D91-AFEE-856FF1747E94
310|1928|809|12|28|58|772|129|1|1|0|9.25|4.5|0|0.0|0.0|0.0|26.0|18.0|2.0|12.2778|38.7279|35.2361|20.2756|1.9458|556.1563|26.6105|124.875|9.25|71.9446|26.6105|358.2331|284.3089|206.9615|1.5312|5381.0|4.5905|12.3406|1.26|14.1714|14.782|0.4252|0.4509|0.1596|0.0|16.0|26.0|556.1563|-90.0|0.0|2023-05-22T12:46:37.078|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|87B2C630-63AB-4C50-8E52-76D5FBBA502E
311|1942|809|13|75|69|1844|129|1|1|0|9.25|4.5|0|0.0|0.0|0.0|123.0|65.0|3.0|42.3611|139.9411|130.0626|75.0741|2.3021|4316.2623|74.1326|559.625|13.875|350.2152|74.1326|1294.4552|1161.4541|206.9268|3.564|25452.0|12.67|37.7774|1.1145|20.1538|14.782|0.0|0.2231|0.0555|0.0|108.0|123.0|4316.2623|-90.0|0.0|2023-05-22T12:46:37.078|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|06441213-64A2-45AC-AC8B-34B91C3B51C3
312|1957|809|24|28|517|703|128|1|1|0|9.25|4.5|0|0.0|0.0|0.0|40.0|22.0|5.0|15.0556|59.0122|44.3535|26.7485|3.5469|855.625|33.0063|161.875|23.125|97.6393|33.0063|545.8628|368.6449|193.05|19.1702|7722.0|6.9281|19.7145|1.4807|50.1277|14.516|0.3761|0.093|0.1399|0.0|59.0|40.0|855.625|-55.0|35.0|2023-05-22T12:46:36.827|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|2BEE2F7E-2F22-40D9-8ABA-D89AABD3663C
313|1983|809|12|30|58|813|129|1|1|0|9.25|4.5|0|0.0|0.0|0.0|24.0|20.0|2.0|13.3333|41.8995|39.1623|23.8481|1.4595|513.375|25.5666|143.375|9.25|81.708|25.5666|387.5704|320.6263|208.75|1.8085|5010.0|5.821|16.2255|1.2088|15.359|14.782|0.3701|0.0|0.1071|0.0|17.5|24.0|513.375|-90.0|0.0|2023-05-22T12:46:37.078|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|D9550C8A-8D27-4C54-B655-1C4F5EAED4D0
314|1997|809|23|23|823|94|130|1|1|0|9.25|4.5|0|0.0|0.0|0.0|80.0|17.0|9.0|13.2778|49.2132|38.8064|16.3225|8.3477|2101.7933|51.7309|115.625|41.625|81.1946|51.7309|455.2221|317.3342|236.3625|18.1254|18909.0|2.4091|5.3828|1.4345|47.9535|14.922|0.5223|0.3773|0.6061|0.0|86.0|80.0|2101.7933|40.0|-45.0|2023-05-22T12:46:37.243|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|B95902EF-E407-428E-8F3F-BC40D29F3660
315|2022|809|15|30|599|1029|129|1|1|0|9.25|4.5|0|0.0|0.0|0.0|36.0|21.0|4.0|13.7222|42.9706|39.9499|22.5673|2.7932|770.0625|31.3125|152.625|18.5|85.3054|31.3125|397.478|327.9116|164.5833|21.4001|5925.0|4.0816|10.7295|1.2122|111.3684|14.782|0.3852|0.7376|0.1773|0.0|36.5|36.0|770.0625|-80.0|5.0|2023-05-22T12:46:37.078|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|9CFF71A0-973E-46A0-8F38-5D0F481E8BBE
316|2|1241|17|23|585|36|130|1|1|0|9.25|4.5|0|0.0|0.0|0.0|30.0|14.0|6.0|10.2222|41.4558|28.8494|13.8142|4.781|641.7188|28.5843|87.875|27.75|52.9304|28.5843|383.4662|225.2319|200.4333|8.3534|6013.0|4.5587|12.2398|1.7025|21.8235|14.922|0.5853|0.5478|0.3575|0.0|41.5|30.0|641.7188|-75.0|5.0|2023-05-22T12:46:37.243|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|02A35083-9B96-4B5F-A63D-21AB63C63F66
317|21|1241|21|23|946|146|128|1|1|0|9.25|4.5|0|0.0|0.0|0.0|82.0|16.0|9.0|12.2778|49.4558|35.5526|13.8463|9.0766|2197.0891|52.8906|106.375|41.625|71.9446|55.1685|457.4662|287.2365|229.561|21.3079|18824.0|2.2632|4.9063|1.5926|48.1905|14.516|0.6179|0.2363|0.799|0.0|84.5|86.0|2390.4057|55.0|-40.0|2023-05-22T12:46:36.827|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|DBE2EF58-DE4D-45E5-8912-4DE93D5FF934
318|44|1241|24|18|803|920|128|1|1|0|9.25|4.5|0|0.0|0.0|0.0|32.0|15.0|6.0|10.75|34.9706|30.789|15.5198|5.7551|684.5|29.5217|97.125|27.75|57.8125|29.5217|323.478|243.1733|237.5625|14.6542|7602.0|3.0412|7.4195|1.3302|54.4333|14.516|0.5902|0.7618|0.2974|0.0|43.5|32.0|684.5|15.0|-70.0|2023-05-22T12:46:36.827|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|1FC3E207-7B0C-4032-BFC9-5C3198AC3955
319|70|1241|29|24|653|357|129|1|1|0|9.25|4.5|0|0.0|0.0|0.0|74.0|19.0|13.0|16.3333|73.2548|48.1286|20.835|11.7621|1821.7798|48.1618|134.125|78.625|109.458|48.7665|677.6069|403.5645|239.4324|26.6271|17718.0|5.6938|15.8244|1.6791|71.5833|14.782|0.5095|0.3676|0.3336|0.0|132.5|75.0|1867.8088|0.0|55.0|2023-05-22T12:46:37.078|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|C10DF331-0DB3-4A34-B0B8-EC25E68E4B09
320|101|1241|22|17|955|1450|128|1|1|0|9.25|4.5|0|0.0|0.0|0.0|57.0|13.0|7.0|10.0556|34.3848|28.0564|12.7381|6.2921|1219.2656|39.4007|78.625|32.375|51.3893|39.4007|318.0594|217.8967|185.2281|44.9186|10558.0|1.6506|2.8326|1.4597|133.6552|14.516|0.63|0.2684|0.7191|0.0|51.5|57.0|1219.2656|-20.0|-90.0|2023-05-22T12:46:36.827|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|90D01FC8-BC0A-449D-BFBA-12596633507E
321|125|1241|23|27|741|286|129|1|1|0|9.25|4.5|0|0.0|0.0|0.0|84.0|20.0|9.0|14.8611|52.6274|43.6128|19.2797|7.6497|2293.3041|54.0363|143.375|41.625|95.8402|57.3939|486.8034|361.7934|235.2262|26.2531|19759.0|2.4489|5.512|1.3455|61.5435|14.782|0.5214|0.3779|0.5327|0.0|108.5|90.0|2587.1474|45.0|-35.0|2023-05-22T12:46:37.078|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|0576FF87-68F1-4D36-9E8D-332F9E9EBB86
322|150|1241|15|26|557|112|130|1|1|0|9.25|4.5|0|0.0|0.0|0.0|20.0|17.0|3.0|11.1667|34.1421|32.022|17.9611|2.3237|427.8125|23.339|115.625|13.875|61.667|23.339|315.8144|254.5785|176.2|12.0731|3524.0|4.6381|12.491|1.2405|83.1|14.922|0.4653|0.5685|0.1553|0.0|25.5|20.0|427.8125|-75.0|5.0|2023-05-22T12:46:37.243|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|86A86EA0-BE0F-4648-858D-5810E00C5A1E
323|167|1241|31|27|758|810|129|1|1|0|9.25|4.5|0|0.0|0.0|0.0|208.0|24.0|17.0|20.5278|82.4264|61.2484|19.1576|17.0459|9315.3771|108.9069|180.375|115.625|148.2571|109.6289|762.4442|524.9227|221.6394|40.9843|46101.0|2.5746|5.9193|1.4525|53.1714|14.782|0.6548|0.5554|0.8132|0.0|248.0|210.0|9439.2959|30.0|-90.0|2023-05-22T12:46:37.078|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|0FA49A4F-93A2-46F8-97C7-7966518E2CA4
324|200|1241|17|30|834|113|130|1|1|0|9.25|4.5|0|0.0|0.0|0.0|98.0|20.0|7.0|14.7222|47.799|43.4773|20.5006|6.9203|2990.0262|61.7011|143.375|32.375|94.5554|66.8448|442.1407|360.54|238.4286|21.1433|23366.0|1.6835|2.9497|1.2263|48.8333|14.922|0.5205|0.7434|0.5874|0.0|97.5|108.0|3509.3331|-90.0|0.0|2023-05-22T12:46:37.243|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|78D97074-EF54-4CFD-B20C-151F3106096F
325|219|1241|12|26|58|253|130|1|1|0|9.25|4.5|0|0.0|0.0|0.0|24.0|16.0|2.0|10.5278|32.4853|30.3246|16.7324|1.8854|513.375|25.5666|106.375|9.25|55.7571|25.5666|300.489|238.8776|140.3333|18.1031|3368.0|3.4991|8.88|1.2579|137.1667|14.922|0.4846|0.3342|0.2156|0.0|12.0|24.0|513.375|-90.0|0.0|2023-05-22T12:46:37.243|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|D5E79130-7340-4582-B0FB-754C1986AA1B
326|233|1241|22|25|999|972|128|1|1|0|9.25|4.5|0|0.0|0.0|0.0|102.0|18.0|9.0|13.5833|44.6274|39.6525|17.3378|8.0019|3195.7794|63.7887|124.875|41.625|84.0205|65.3276|412.8034|325.1606|187.2647|59.2153|19101.0|1.5094|2.3088|1.2695|124.1579|14.516|0.6372|0.7136|0.7333|0.0|95.0|105.0|3351.8425|-70.0|25.0|2023-05-22T12:46:36.827|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|C47DC607-5FA0-489B-8A72-56CD7D494A80
327|257|1241|15|25|504|258|130|1|1|0|9.25|4.5|0|0.0|0.0|0.0|29.0|15.0|4.0|10.5833|35.5563|30.3716|16.3711|3.1167|620.3281|28.1038|97.125|18.5|56.2705|28.1038|328.8958|239.3123|181.7586|13.0031|5271.0|3.4692|8.7849|1.3743|47.3548|14.922|0.537|0.5874|0.2659|0.0|34.0|29.0|620.3281|-90.0|-10.0|2023-05-22T12:46:37.243|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|4FDCA68E-CCC1-4455-9E80-C27C5A201506
328|274|1241|17|23|535|253|130|1|1|0|9.25|4.5|0|0.0|0.0|0.0|34.0|15.0|6.0|10.2222|42.0416|29.2086|13.3887|5.3458|727.2812|30.4303|97.125|27.75|52.9304|30.4303|388.8848|228.5546|140.3824|27.9274|4773.0|4.1368|10.9046|1.7015|169.2286|14.922|0.5808|0.7713|0.4166|0.0|40.5|34.0|727.2812|-60.0|15.0|2023-05-22T12:46:37.243|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|AB82E8A5-3119-4EA5-BB5F-634239613734
329|293|1241|17|23|614|1376|129|1|1|0|9.25|4.5|0|0.0|0.0|0.0|36.0|14.0|5.0|10.0833|37.799|28.5954|14.2096|4.3964|770.0625|31.3125|87.875|23.125|51.6455|31.7444|349.6407|222.8825|213.6389|34.5745|7691.0|3.0729|7.5208|1.5687|125.9375|14.782|0.5768|0.1754|0.4259|0.0|38.0|37.0|791.4531|-75.0|15.0|2023-05-22T12:46:37.078|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|841BE8E2-08E9-49D3-B2D6-55DFA3AC760E
330|312|1241|46|56|770|798|128|1|1|0|9.25|4.5|0|0.0|0.0|0.0|1133.0|48.0|35.0|42.8056|191.2376|131.542|44.3029|34.5828|75331.8095|309.7022|402.375|282.125|354.3268|309.7022|1768.9478|1175.1385|176.3972|41.5265|199858.0|2.5687|5.9002|1.5053|43.0621|14.516|0.5651|0.4546|0.9134|0.0|1284.5|1133.0|75331.8095|65.0|-5.0|2023-05-22T12:46:36.827|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|CD1A9028-58AE-49BF-80CC-8EFAA7881E1D
331|360|1241|23|37|770|74|129|1|1|0|9.25|4.5|0|0.0|0.0|0.0|141.0|28.0|8.0|20.6944|88.7696|61.9892|29.1637|7.598|5321.4791|82.3135|217.375|37.0|149.7982|87.0572|821.1188|531.7751|215.9787|25.5977|30453.0|4.1255|10.8686|1.5441|64.9872|14.782|0.3978|0.6244|0.4262|0.0|172.5|152.0|5952.5026|55.0|-15.0|2023-05-22T12:46:37.078|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|515FE8E6-A820-41B0-9FA2-C08565AD5A82
332|385|1241|31|38|683|976|129|1|1|0|9.25|4.5|0|0.0|0.0|0.0|322.0|30.0|21.0|25.6389|100.3259|77.3635|26.0869|19.8746|16665.8082|145.6694|235.875|152.625|195.5348|161.8395|928.0146|673.9874|229.4224|57.5734|73874.0|2.1078|4.3943|1.3769|0.2353|14.782|0.6658|0.5789|0.8997|0.0|427.0|380.0|20571.1608|-65.0|0.0|2023-05-22T12:46:37.078|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|56E4E452-5714-4647-A6D0-DD371FDD3490
333|418|1241|19|21|485|1328|128|1|1|0|9.25|4.5|0|0.0|0.0|0.0|44.0|12.0|8.0|10.0|51.6985|28.52|12.2842|8.3794|941.1875|34.6173|69.375|37.0|50.875|34.6173|478.2111|222.185|206.6818|8.826|9094.0|4.8339|13.1097|2.1523|22.5349|14.516|0.7262|0.6957|0.5067|0.0|56.5|44.0|941.1875|-80.0|15.0|2023-05-22T12:46:36.827|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|9EE7BFC1-2C0A-4959-9BD2-026E863F0186
334|439|1241|14|24|57|710|129|1|1|0|9.25|4.5|0|0.0|0.0|0.0|26.0|14.0|3.0|10.0556|34.6274|28.3422|15.6922|3.0592|556.1563|26.6105|87.875|13.875|51.3893|27.1174|320.3034|220.5403|201.7308|3.7576|5245.0|3.534|8.9912|1.4524|31.2143|14.782|0.5391|0.4926|0.269|0.0|28.0|27.0|577.5469|-90.0|5.0|2023-05-22T12:46:37.078|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|3C3DC4EB-2805-467F-8D11-4BD722A87946
335|455|1241|16|24|649|757|128|1|1|0|9.25|4.5|0|0.0|0.0|0.0|26.0|15.0|4.0|10.3056|34.3848|29.2145|16.1242|3.0517|556.1563|26.6105|97.125|18.5|53.7018|26.6105|318.0594|228.6091|179.3077|18.5239|4662.0|3.6187|9.2604|1.3913|112.7586|14.516|0.5165|0.3235|0.2459|0.0|32.5|26.0|556.1563|-80.0|20.0|2023-05-22T12:46:36.827|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|09C844DF-ACF3-443F-A79B-51A26163B011
336|473|1241|20|21|734|1292|128|1|1|0|9.25|4.5|0|0.0|0.0|0.0|41.0|12.0|9.0|10.4167|45.9411|29.6137|10.2936|8.802|877.0156|33.4163|69.375|41.625|54.7295|33.4163|424.9552|232.3017|212.4634|15.8085|8711.0|4.0965|10.7766|1.8293|53.3333|14.516|0.6948|0.3207|0.5692|0.0|61.0|41.0|877.0156|40.0|-60.0|2023-05-22T12:46:36.827|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|1B0A34DE-16F1-446D-9885-3DFDDFD29150
337|495|1241|20|22|740|139|129|1|1|0|9.25|4.5|0|0.0|0.0|0.0|67.0|12.0|9.0|10.8611|42.3848|30.8473|10.8694|9.5293|1507.4053|43.8097|69.375|41.625|58.8402|43.8097|392.0594|243.7125|228.0|28.8785|15276.0|2.1337|4.48|1.6087|66.5946|14.782|0.6704|0.3504|0.8165|0.0|69.0|67.0|1507.4053|-90.0|-10.0|2023-05-22T12:46:37.078|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|EBA618AE-5C28-4E16-BDD0-90CF2AFC79FE
